dataset,paradigm,win_ms,n_codes,vocab_size,seed,fold,accuracy,macro_f1,kappa,compression_ratio,mean_token_ms
mental_arithmetic,Cognitive,250,64,4096,42,4,0.55,0.5461867077526437,0.09999999999999998,1.1791922944310358,3286.1476608187136
mental_arithmetic,Cognitive,250,64,4096,123,0,0.6095238095238096,0.5990126676602086,0.21904761904761905,1.1791922944310358,3286.1476608187136
mental_arithmetic,Cognitive,250,64,4096,123,1,0.5857142857142857,0.582981443016594,0.17142857142857137,1.1791922944310358,3286.1476608187136
mental_arithmetic,Cognitive,250,64,4096,123,2,0.5476190476190477,0.5143031040779062,0.09523809523809523,1.1791922944310358,3286.1476608187136
mental_arithmetic,Cognitive,250,64,4096,123,3,0.6476190476190476,0.6475870827285921,0.2952380952380952,1.1791922944310358,3286.1476608187136
mental_arithmetic,Cognitive,250,64,4096,123,4,0.48333333333333334,0.4830102147175318,-0.03333333333333344,1.1791922944310358,3286.1476608187136
mental_arithmetic,Cognitive,250,64,4096,456,0,0.5761904761904761,0.574560105620177,0.1523809523809524,1.1791922944310358,3286.1476608187136
mental_arithmetic,Cognitive,250,64,4096,456,1,0.5666666666666667,0.5654744309784215,0.1333333333333333,1.1791922944310358,3286.1476608187136
mental_arithmetic,Cognitive,250,64,4096,456,2,0.5428571428571428,0.5401879390566554,0.08571428571428574,1.1791922944310358,3286.1476608187136
mental_arithmetic,Cognitive,250,64,4096,456,3,0.5,0.49743589743589745,0.0,1.1791922944310358,3286.1476608187136
mental_arithmetic,Cognitive,250,64,4096,456,4,0.5916666666666667,0.5915532092247846,0.18333333333333335,1.1791922944310358,3286.1476608187136
mental_arithmetic,Cognitive,250,64,4096,789,0,0.580952380952381,0.5806100217864923,0.16190476190476188,1.1791922944310358,3286.1476608187136
mental_arithmetic,Cognitive,250,64,4096,789,1,0.5523809523809524,0.5513636363636364,0.10476190476190472,1.1791922944310358,3286.1476608187136
mental_arithmetic,Cognitive,250,64,4096,789,2,0.5571428571428572,0.5358288770053475,0.11428571428571432,1.1791922944310358,3286.1476608187136
mental_arithmetic,Cognitive,250,64,4096,789,3,0.5761904761904761,0.5759500850822461,0.1523809523809524,1.1791922944310358,3286.1476608187136
mental_arithmetic,Cognitive,250,64,4096,789,4,0.5416666666666666,0.5390739576786088,0.08333333333333337,1.1791922944310358,3286.1476608187136
mental_arithmetic,Cognitive,250,64,4096,2024,0,0.5047619047619047,0.49444444444444446,0.00952380952380949,1.1791922944310358,3286.1476608187136
mental_arithmetic,Cognitive,250,64,4096,2024,1,0.5047619047619047,0.46074074074074073,0.00952380952380949,1.1791922944310358,3286.1476608187136
mental_arithmetic,Cognitive,250,64,4096,2024,2,0.6190476190476191,0.6181818181818182,0.23809523809523814,1.1791922944310358,3286.1476608187136
mental_arithmetic,Cognitive,250,64,4096,2024,3,0.5666666666666667,0.5458110516934047,0.1333333333333333,1.1791922944310358,3286.1476608187136
mental_arithmetic,Cognitive,250,64,4096,2024,4,0.5916666666666667,0.5912124582869855,0.18333333333333335,1.1791922944310358,3286.1476608187136
mental_arithmetic,Cognitive,500,64,4096,42,0,0.5190476190476191,0.5185126330843794,0.03809523809523807,1.290030553355211,2906.907894736842
mental_arithmetic,Cognitive,500,64,4096,42,1,0.5285714285714286,0.521794134560092,0.05714285714285716,1.290030553355211,2906.907894736842
mental_arithmetic,Cognitive,500,64,4096,42,2,0.5428571428571428,0.5428156748911466,0.08571428571428574,1.290030553355211,2906.907894736842
mental_arithmetic,Cognitive,500,64,4096,42,3,0.6047619047619047,0.5947548301597265,0.20952380952380956,1.290030553355211,2906.907894736842
mental_arithmetic,Cognitive,500,64,4096,42,4,0.5125,0.505276696206769,0.025000000000000022,1.290030553355211,2906.907894736842
mental_arithmetic,Cognitive,500,64,4096,123,0,0.5,0.49807652910245614,0.0,1.290030553355211,2906.907894736842
mental_arithmetic,Cognitive,500,64,4096,123,1,0.5,0.49159576675658845,0.0,1.290030553355211,2906.907894736842
mental_arithmetic,Cognitive,500,64,4096,123,2,0.5380952380952381,0.5232969038871077,0.07619047619047614,1.290030553355211,2906.907894736842
mental_arithmetic,Cognitive,500,64,4096,123,3,0.5571428571428572,0.5563279492946227,0.11428571428571432,1.290030553355211,2906.907894736842
mental_arithmetic,Cognitive,500,64,4096,123,4,0.4791666666666667,0.4771241830065359,-0.04166666666666674,1.290030553355211,2906.907894736842
mental_arithmetic,Cognitive,500,64,4096,456,0,0.5142857142857142,0.5121173469387754,0.02857142857142858,1.290030553355211,2906.907894736842
mental_arithmetic,Cognitive,500,64,4096,456,1,0.5476190476190477,0.543885319737534,0.09523809523809523,1.290030553355211,2906.907894736842
mental_arithmetic,Cognitive,500,64,4096,456,2,0.5238095238095238,0.5163964627855564,0.04761904761904767,1.290030553355211,2906.907894736842
mental_arithmetic,Cognitive,500,64,4096,456,3,0.5238095238095238,0.5234204793028323,0.04761904761904767,1.290030553355211,2906.907894736842
mental_arithmetic,Cognitive,500,64,4096,456,4,0.5166666666666667,0.5150163751654937,0.033333333333333326,1.290030553355211,2906.907894736842
mental_arithmetic,Cognitive,500,64,4096,789,0,0.5619047619047619,0.5619047619047619,0.12380952380952381,1.290030553355211,2906.907894736842
mental_arithmetic,Cognitive,500,64,4096,789,1,0.49523809523809526,0.49450449632119176,-0.00952380952380949,1.290030553355211,2906.907894736842
mental_arithmetic,Cognitive,500,64,4096,789,2,0.48095238095238096,0.47222798644255376,-0.03809523809523818,1.290030553355211,2906.907894736842
mental_arithmetic,Cognitive,500,64,4096,789,3,0.580952380952381,0.5795795795795796,0.16190476190476188,1.290030553355211,2906.907894736842
mental_arithmetic,Cognitive,500,64,4096,789,4,0.5,0.49650349650349646,0.0,1.290030553355211,2906.907894736842
mental_arithmetic,Cognitive,500,64,4096,2024,0,0.46190476190476193,0.4482806723861338,-0.07619047619047614,1.290030553355211,2906.907894736842
mental_arithmetic,Cognitive,500,64,4096,2024,1,0.49047619047619045,0.43273333165029915,-0.01904761904761898,1.290030553355211,2906.907894736842
mental_arithmetic,Cognitive,500,64,4096,2024,2,0.5904761904761905,0.5898810064492688,0.18095238095238098,1.290030553355211,2906.907894736842
mental_arithmetic,Cognitive,500,64,4096,2024,3,0.5285714285714286,0.5166352793471437,0.05714285714285716,1.290030553355211,2906.907894736842
mental_arithmetic,Cognitive,500,64,4096,2024,4,0.5625,0.5591245473153834,0.125,1.290030553355211,2906.907894736842
epfl_p300,P300,250,64,4096,42,0,0.8333333333333334,0.45454545454545453,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,42,1,0.8333333333333334,0.45454545454545453,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,42,2,0.8333333333333334,0.45454545454545453,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,42,3,0.8333333333333334,0.45454545454545453,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,42,4,0.8333333333333334,0.45454545454545453,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,42,5,0.8333333333333334,0.45454545454545453,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,42,6,0.8333333333333334,0.45454545454545453,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,42,7,0.8333333333333334,0.45454545454545453,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,42,8,0.8333333333333334,0.45454545454545453,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,42,9,0.8333333333333334,0.45454545454545453,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,123,0,0.16666666666666666,0.14285714285714285,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,123,1,0.16666666666666666,0.14285714285714285,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,123,2,0.16666666666666666,0.14285714285714285,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,123,3,0.16666666666666666,0.14285714285714285,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,123,4,0.16666666666666666,0.14285714285714285,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,123,5,0.16666666666666666,0.14285714285714285,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,123,6,0.16666666666666666,0.14285714285714285,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,123,7,0.16666666666666666,0.14285714285714285,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,123,8,0.16666666666666666,0.14285714285714285,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,123,9,0.16666666666666666,0.14285714285714285,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,456,0,0.16666666666666666,0.14285714285714285,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,456,1,0.16666666666666666,0.14285714285714285,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,456,2,0.16666666666666666,0.14285714285714285,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,456,3,0.16666666666666666,0.14285714285714285,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,456,4,0.16666666666666666,0.14285714285714285,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,456,5,0.16666666666666666,0.14285714285714285,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,456,6,0.16666666666666666,0.14285714285714285,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,456,7,0.16666666666666666,0.14285714285714285,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,456,8,0.16666666666666666,0.14285714285714285,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,456,9,0.16666666666666666,0.14285714285714285,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,789,0,0.16666666666666666,0.14285714285714285,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,789,1,0.16666666666666666,0.14285714285714285,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,789,2,0.16666666666666666,0.14285714285714285,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,789,3,0.16666666666666666,0.14285714285714285,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,789,4,0.16666666666666666,0.14285714285714285,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,789,5,0.16666666666666666,0.14285714285714285,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,789,6,0.16666666666666666,0.14285714285714285,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,789,7,0.16666666666666666,0.14285714285714285,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,789,8,0.16666666666666666,0.14285714285714285,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,789,9,0.16666666666666666,0.14285714285714285,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,2024,0,0.8333333333333334,0.45454545454545453,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,2024,1,0.8333333333333334,0.45454545454545453,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,2024,2,0.8333333333333334,0.45454545454545453,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,2024,3,0.8333333333333334,0.45454545454545453,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,2024,4,0.8333333333333334,0.45454545454545453,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,2024,5,0.8333333333333334,0.45454545454545453,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,2024,6,0.8333333333333334,0.45454545454545453,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,2024,7,0.8333333333333334,0.45454545454545453,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,2024,8,0.8333333333333334,0.45454545454545453,0.0,7.0,125.0
epfl_p300,P300,250,64,4096,2024,9,0.8333333333333334,0.45454545454545453,0.0,7.0,125.0
epfl_p300,P300,500,64,4096,42,0,0.8333333333333334,0.45454545454545453,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,42,1,0.8333333333333334,0.45454545454545453,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,42,2,0.8333333333333334,0.45454545454545453,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,42,3,0.8333333333333334,0.45454545454545453,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,42,4,0.8333333333333334,0.45454545454545453,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,42,5,0.8333333333333334,0.45454545454545453,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,42,6,0.8333333333333334,0.45454545454545453,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,42,7,0.8333333333333334,0.45454545454545453,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,42,8,0.8333333333333334,0.45454545454545453,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,42,9,0.8333333333333334,0.45454545454545453,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,123,0,0.16666666666666666,0.14285714285714285,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,123,1,0.16666666666666666,0.14285714285714285,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,123,2,0.16666666666666666,0.14285714285714285,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,123,3,0.16666666666666666,0.14285714285714285,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,123,4,0.16666666666666666,0.14285714285714285,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,123,5,0.16666666666666666,0.14285714285714285,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,123,6,0.16666666666666666,0.14285714285714285,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,123,7,0.16666666666666666,0.14285714285714285,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,123,8,0.16666666666666666,0.14285714285714285,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,123,9,0.16666666666666666,0.14285714285714285,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,456,0,0.16666666666666666,0.14285714285714285,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,456,1,0.16666666666666666,0.14285714285714285,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,456,2,0.16666666666666666,0.14285714285714285,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,456,3,0.16666666666666666,0.14285714285714285,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,456,4,0.16666666666666666,0.14285714285714285,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,456,5,0.16666666666666666,0.14285714285714285,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,456,6,0.16666666666666666,0.14285714285714285,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,456,7,0.16666666666666666,0.14285714285714285,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,456,8,0.16666666666666666,0.14285714285714285,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,456,9,0.16666666666666666,0.14285714285714285,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,789,0,0.16666666666666666,0.14285714285714285,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,789,1,0.16666666666666666,0.14285714285714285,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,789,2,0.16666666666666666,0.14285714285714285,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,789,3,0.16666666666666666,0.14285714285714285,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,789,4,0.16666666666666666,0.14285714285714285,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,789,5,0.16666666666666666,0.14285714285714285,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,789,6,0.16666666666666666,0.14285714285714285,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,789,7,0.16666666666666666,0.14285714285714285,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,789,8,0.16666666666666666,0.14285714285714285,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,789,9,0.16666666666666666,0.14285714285714285,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,2024,0,0.8333333333333334,0.45454545454545453,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,2024,1,0.8333333333333334,0.45454545454545453,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,2024,2,0.8333333333333334,0.45454545454545453,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,2024,3,0.8333333333333334,0.45454545454545453,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,2024,4,0.8333333333333334,0.45454545454545453,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,2024,5,0.8333333333333334,0.45454545454545453,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,2024,6,0.8333333333333334,0.45454545454545453,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,2024,7,0.8333333333333334,0.45454545454545453,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,2024,8,0.8333333333333334,0.45454545454545453,0.0,7.0,250.0
epfl_p300,P300,500,64,4096,2024,9,0.8333333333333334,0.45454545454545453,0.0,7.0,250.0
ssvep_nakanishi,SSVEP,250,64,4096,42,0,0.06111111111111111,0.053966786630477104,-0.024242424242424176,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,42,1,0.13333333333333333,0.1190954317466719,0.054545454545454564,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,42,2,0.08333333333333333,0.0734862137608133,0.0,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,42,3,0.10555555555555556,0.08161208095593593,0.024242424242424288,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,42,4,0.08888888888888889,0.07112844912384082,0.0060606060606061,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,42,5,0.10555555555555556,0.07763660719196108,0.024242424242424065,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,42,6,0.1,0.08995330828664162,0.018181818181818188,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,42,7,0.07222222222222222,0.059481437205051675,-0.0121212121212122,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,42,8,0.08333333333333333,0.07901208081682125,0.0,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,123,0,0.05555555555555555,0.04052302878019664,-0.030303030303030276,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,123,1,0.12222222222222222,0.10555083482632004,0.042424242424242475,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,123,2,0.07222222222222222,0.062218688635480246,-0.0121212121212122,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,123,3,0.09444444444444444,0.06817305924448781,0.012121212121212088,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,123,4,0.06111111111111111,0.054168560319143556,-0.024242424242424176,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,123,5,0.1,0.058993526897938665,0.018181818181818188,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,123,6,0.09444444444444444,0.0838179225961122,0.012121212121212088,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,123,7,0.07222222222222222,0.05765453079854702,-0.0121212121212122,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,123,8,0.07222222222222222,0.06797255709096958,-0.0121212121212122,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,456,0,0.06111111111111111,0.04453347802392055,-0.024242424242424176,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,456,1,0.12222222222222222,0.1065659324223734,0.042424242424242475,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,456,2,0.08333333333333333,0.08254391307490544,0.0,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,456,3,0.10555555555555556,0.07849306632184395,0.024242424242424288,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,456,4,0.07777777777777778,0.06043889155380264,-0.0060606060606061,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,456,5,0.10555555555555556,0.07495071422217396,0.024242424242424288,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,456,6,0.10555555555555556,0.09117476469430837,0.024242424242424288,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,456,7,0.08888888888888889,0.07002510374312376,0.0060606060606061,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,456,8,0.08333333333333333,0.07234465051630323,0.0,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,789,0,0.06666666666666667,0.05322899673510123,-0.018181818181818077,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,789,1,0.12222222222222222,0.10517889842451245,0.042424242424242475,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,789,2,0.07222222222222222,0.06652097683937307,-0.0121212121212122,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,789,3,0.08333333333333333,0.05894268515236256,0.0,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,789,4,0.06666666666666667,0.05824190670070726,-0.018181818181818077,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,789,5,0.1,0.046415074238839255,0.018181818181818188,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,789,6,0.1,0.0884239217572551,0.018181818181818188,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,789,7,0.07222222222222222,0.05314407814407814,-0.0121212121212122,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,789,8,0.07777777777777778,0.07613051874035372,-0.0060606060606061,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,2024,0,0.07777777777777778,0.07167005453184055,-0.0060606060606061,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,2024,1,0.12777777777777777,0.10550532701070336,0.048484848484848464,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,2024,2,0.08333333333333333,0.07174854152187189,0.0,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,2024,3,0.08888888888888889,0.07236743731308949,0.0060606060606061,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,2024,4,0.08333333333333333,0.06834785318980721,0.0,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,2024,5,0.1111111111111111,0.07271312565430212,0.030303030303030165,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,2024,6,0.1,0.08863127570024121,0.018181818181818188,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,2024,7,0.07777777777777778,0.06414084338842847,-0.006060606060605878,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,250,64,4096,2024,8,0.07222222222222222,0.06799317452967707,-0.0121212121212122,1.4227402920130539,2899.3344907407404
ssvep_nakanishi,SSVEP,500,64,4096,42,0,0.08888888888888889,0.07351949178559458,0.0060606060606061,1.2914717770816075,3097.241512345679
ssvep_nakanishi,SSVEP,500,64,4096,42,1,0.07222222222222222,0.07063238112415848,-0.0121212121212122,1.2914717770816075,3097.241512345679
ssvep_nakanishi,SSVEP,500,64,4096,42,2,0.044444444444444446,0.030287578986209124,-0.042424242424242475,1.2914717770816075,3097.241512345679
ssvep_nakanishi,SSVEP,500,64,4096,42,3,0.05555555555555555,0.04574631987285332,-0.030303030303030276,1.2914717770816075,3097.241512345679
ssvep_nakanishi,SSVEP,500,64,4096,42,4,0.08888888888888889,0.08182828462162253,0.0060606060606061,1.2914717770816075,3097.241512345679
ssvep_nakanishi,SSVEP,500,64,4096,42,5,0.05,0.0452228747822108,-0.036363636363636376,1.2914717770816075,3097.241512345679
ssvep_nakanishi,SSVEP,500,64,4096,42,6,0.09444444444444444,0.08356094626718731,0.012121212121212088,1.2914717770816075,3097.241512345679
ssvep_nakanishi,SSVEP,500,64,4096,42,7,0.12777777777777777,0.09778338394409825,0.048484848484848464,1.2914717770816075,3097.241512345679
ssvep_nakanishi,SSVEP,500,64,4096,42,8,0.08333333333333333,0.06303766088298228,0.0,1.2914717770816075,3097.241512345679
ssvep_nakanishi,SSVEP,500,64,4096,123,0,0.07777777777777778,0.06925524425524425,-0.0060606060606061,1.2914717770816075,3097.241512345679
ssvep_nakanishi,SSVEP,500,64,4096,123,1,0.09444444444444444,0.09281031787497306,0.012121212121212088,1.2914717770816075,3097.241512345679
ssvep_nakanishi,SSVEP,500,64,4096,123,2,0.07777777777777778,0.06379907215160671,-0.0060606060606061,1.2914717770816075,3097.241512345679
ssvep_nakanishi,SSVEP,500,64,4096,123,3,0.05555555555555555,0.0451459114719334,-0.030303030303030276,1.2914717770816075,3097.241512345679
ssvep_nakanishi,SSVEP,500,64,4096,123,4,0.10555555555555556,0.09445014780541094,0.024242424242424288,1.2914717770816075,3097.241512345679
ssvep_nakanishi,SSVEP,500,64,4096,123,5,0.03888888888888889,0.03454919149743591,-0.048484848484848575,1.2914717770816075,3097.241512345679
ssvep_nakanishi,SSVEP,500,64,4096,123,6,0.1,0.08816188520489594,0.018181818181818188,1.2914717770816075,3097.241512345679
ssvep_nakanishi,SSVEP,500,64,4096,123,7,0.12222222222222222,0.08730074312170687,0.042424242424242475,1.2914717770816075,3097.241512345679
ssvep_nakanishi,SSVEP,500,64,4096,123,8,0.08333333333333333,0.06687547751144242,0.0,1.2914717770816075,3097.241512345679
ssvep_nakanishi,SSVEP,500,64,4096,456,0,0.07222222222222222,0.057264136829354224,-0.0121212121212122,1.2914717770816075,3097.241512345679
ssvep_nakanishi,SSVEP,500,64,4096,456,1,0.08333333333333333,0.07982501793776303,0.0,1.2914717770816075,3097.241512345679
ssvep_nakanishi,SSVEP,500,64,4096,456,2,0.06111111111111111,0.050291297553606555,-0.024242424242424176,1.2914717770816075,3097.241512345679
ssvep_nakanishi,SSVEP,500,64,4096,456,3,0.06666666666666667,0.055716869416559824,-0.018181818181818077,1.2914717770816075,3097.241512345679
ssvep_nakanishi,SSVEP,500,64,4096,456,4,0.08888888888888889,0.07660950817801278,0.0060606060606061,1.2914717770816075,3097.241512345679
ssvep_nakanishi,SSVEP,500,64,4096,456,5,0.044444444444444446,0.03661416085015406,-0.042424242424242475,1.2914717770816075,3097.241512345679
ssvep_nakanishi,SSVEP,500,64,4096,456,6,0.08888888888888889,0.07813489633004346,0.0060606060606061,1.2914717770816075,3097.241512345679
ssvep_nakanishi,SSVEP,500,64,4096,456,7,0.13333333333333333,0.10772393171697299,0.054545454545454564,1.2914717770816075,3097.241512345679
ssvep_nakanishi,SSVEP,500,64,4096,456,8,0.1,0.08150230653464823,0.018181818181818188,1.2914717770816075,3097.241512345679
ssvep_nakanishi,SSVEP,500,64,4096,789,0,0.08888888888888889,0.07607233830453763,0.0060606060606061,1.2914717770816075,3097.241512345679
ssvep_nakanishi,SSVEP,500,64,4096,789,1,0.08333333333333333,0.08043148318154317,0.0,1.2914717770816075,3097.241512345679
ssvep_nakanishi,SSVEP,500,64,4096,789,2,0.05555555555555555,0.048667459877137303,-0.030303030303030276,1.2914717770816075,3097.241512345679
ssvep_nakanishi,SSVEP,500,64,4096,789,3,0.06666666666666667,0.051638924152515454,-0.018181818181818077,1.2914717770816075,3097.241512345679
ssvep_nakanishi,SSVEP,500,64,4096,789,4,0.1111111111111111,0.09767058751125156,0.030303030303030276,1.2914717770816075,3097.241512345679
ssvep_nakanishi,SSVEP,500,64,4096,789,5,0.03333333333333333,0.02867576610407525,-0.05454545454545445,1.2914717770816075,3097.241512345679
