dataset,classifier,vocab_size,seed,cv_strategy,accuracy_mean,accuracy_std,accuracy_ci_low,accuracy_ci_high,balanced_accuracy_mean,macro_f1_mean,kappa_mean,auc_roc_mean,n_folds,n_trials,n_subjects,confusion_matrix,timestamp
ssvep_nakanishi,BPE_Hist_LogReg,1024,2024,LOSO,0.0592592592592592,0.0026189140043946,0.0555555555555555,0.0611111111111111,0.0592592592592592,0.0452633154768168,-0.0262626262626262,0.4994725028058362,3,540,3,"[[1, 1, 16, 0, 2, 3, 5, 5, 5, 4, 2, 1], [6, 1, 11, 0, 0, 1, 5, 12, 2, 5, 1, 1], [6, 0, 7, 1, 3, 3, 6, 6, 1, 6, 5, 1], [4, 2, 7, 0, 1, 1, 6, 9, 4, 6, 4, 1], [7, 3, 5, 0, 3, 1, 7, 7, 3, 5, 3, 1], [3, 0, 9, 1, 2, 3, 7, 10, 2, 6, 1, 1], [2, 0, 9, 0, 6, 0, 6, 8, 3, 7, 3, 1], [3, 3, 10, 0, 2, 1, 7, 4, 5, 7, 2, 1], [7, 2, 8, 0, 3, 1, 5, 8, 2, 4, 3, 2], [6, 0, 5, 1, 1, 5, 6, 11, 2, 3, 3, 2], [5, 2, 7, 0, 1, 0, 14, 6, 2, 5, 2, 1], [1, 0, 12, 0, 7, 1, 9, 10, 1, 3, 1, 0]]",2026-03-21T21:31:28.302824
ssvep_nakanishi,BPE_Hist_RF,1024,42,LOSO,0.1111111111111111,0.0275919711587987,0.0722222222222222,0.1333333333333333,0.1111111111111111,0.1116754901829763,0.0303030303030302,0.5022390572390573,3,540,3,"[[2, 3, 3, 3, 3, 7, 3, 5, 5, 5, 2, 4], [4, 7, 9, 1, 5, 2, 2, 4, 3, 2, 4, 2], [7, 4, 3, 1, 3, 6, 4, 5, 2, 2, 1, 7], [7, 4, 3, 6, 2, 1, 4, 5, 5, 4, 1, 3], [3, 2, 2, 4, 4, 3, 5, 6, 2, 3, 6, 5], [3, 6, 2, 3, 5, 5, 4, 6, 6, 1, 1, 3], [3, 3, 0, 4, 6, 4, 7, 5, 3, 3, 3, 4], [3, 2, 3, 6, 4, 6, 5, 7, 2, 0, 3, 4], [3, 5, 8, 3, 1, 4, 7, 2, 5, 0, 2, 5], [4, 3, 2, 8, 4, 5, 2, 5, 1, 5, 1, 5], [4, 2, 1, 1, 7, 4, 2, 7, 3, 2, 7, 5], [4, 2, 5, 5, 4, 3, 7, 6, 4, 0, 3, 2]]",2026-03-21T21:31:31.842750
ssvep_nakanishi,BPE_Hist_RF,1024,123,LOSO,0.1111111111111111,0.0275919711587987,0.0722222222222222,0.1333333333333333,0.1111111111111111,0.1116754901829763,0.0303030303030302,0.5022390572390573,3,540,3,"[[2, 3, 3, 3, 3, 7, 3, 5, 5, 5, 2, 4], [4, 7, 9, 1, 5, 2, 2, 4, 3, 2, 4, 2], [7, 4, 3, 1, 3, 6, 4, 5, 2, 2, 1, 7], [7, 4, 3, 6, 2, 1, 4, 5, 5, 4, 1, 3], [3, 2, 2, 4, 4, 3, 5, 6, 2, 3, 6, 5], [3, 6, 2, 3, 5, 5, 4, 6, 6, 1, 1, 3], [3, 3, 0, 4, 6, 4, 7, 5, 3, 3, 3, 4], [3, 2, 3, 6, 4, 6, 5, 7, 2, 0, 3, 4], [3, 5, 8, 3, 1, 4, 7, 2, 5, 0, 2, 5], [4, 3, 2, 8, 4, 5, 2, 5, 1, 5, 1, 5], [4, 2, 1, 1, 7, 4, 2, 7, 3, 2, 7, 5], [4, 2, 5, 5, 4, 3, 7, 6, 4, 0, 3, 2]]",2026-03-21T21:31:31.845752
ssvep_nakanishi,BPE_Hist_RF,1024,456,LOSO,0.1111111111111111,0.0275919711587987,0.0722222222222222,0.1333333333333333,0.1111111111111111,0.1116754901829763,0.0303030303030302,0.5022390572390573,3,540,3,"[[2, 3, 3, 3, 3, 7, 3, 5, 5, 5, 2, 4], [4, 7, 9, 1, 5, 2, 2, 4, 3, 2, 4, 2], [7, 4, 3, 1, 3, 6, 4, 5, 2, 2, 1, 7], [7, 4, 3, 6, 2, 1, 4, 5, 5, 4, 1, 3], [3, 2, 2, 4, 4, 3, 5, 6, 2, 3, 6, 5], [3, 6, 2, 3, 5, 5, 4, 6, 6, 1, 1, 3], [3, 3, 0, 4, 6, 4, 7, 5, 3, 3, 3, 4], [3, 2, 3, 6, 4, 6, 5, 7, 2, 0, 3, 4], [3, 5, 8, 3, 1, 4, 7, 2, 5, 0, 2, 5], [4, 3, 2, 8, 4, 5, 2, 5, 1, 5, 1, 5], [4, 2, 1, 1, 7, 4, 2, 7, 3, 2, 7, 5], [4, 2, 5, 5, 4, 3, 7, 6, 4, 0, 3, 2]]",2026-03-21T21:31:31.850753
ssvep_nakanishi,BPE_Hist_RF,1024,789,LOSO,0.1111111111111111,0.0275919711587987,0.0722222222222222,0.1333333333333333,0.1111111111111111,0.1116754901829763,0.0303030303030302,0.5022390572390573,3,540,3,"[[2, 3, 3, 3, 3, 7, 3, 5, 5, 5, 2, 4], [4, 7, 9, 1, 5, 2, 2, 4, 3, 2, 4, 2], [7, 4, 3, 1, 3, 6, 4, 5, 2, 2, 1, 7], [7, 4, 3, 6, 2, 1, 4, 5, 5, 4, 1, 3], [3, 2, 2, 4, 4, 3, 5, 6, 2, 3, 6, 5], [3, 6, 2, 3, 5, 5, 4, 6, 6, 1, 1, 3], [3, 3, 0, 4, 6, 4, 7, 5, 3, 3, 3, 4], [3, 2, 3, 6, 4, 6, 5, 7, 2, 0, 3, 4], [3, 5, 8, 3, 1, 4, 7, 2, 5, 0, 2, 5], [4, 3, 2, 8, 4, 5, 2, 5, 1, 5, 1, 5], [4, 2, 1, 1, 7, 4, 2, 7, 3, 2, 7, 5], [4, 2, 5, 5, 4, 3, 7, 6, 4, 0, 3, 2]]",2026-03-21T21:31:31.853752
ssvep_nakanishi,BPE_Hist_RF,1024,2024,LOSO,0.1111111111111111,0.0275919711587987,0.0722222222222222,0.1333333333333333,0.1111111111111111,0.1116754901829763,0.0303030303030302,0.5022390572390573,3,540,3,"[[2, 3, 3, 3, 3, 7, 3, 5, 5, 5, 2, 4], [4, 7, 9, 1, 5, 2, 2, 4, 3, 2, 4, 2], [7, 4, 3, 1, 3, 6, 4, 5, 2, 2, 1, 7], [7, 4, 3, 6, 2, 1, 4, 5, 5, 4, 1, 3], [3, 2, 2, 4, 4, 3, 5, 6, 2, 3, 6, 5], [3, 6, 2, 3, 5, 5, 4, 6, 6, 1, 1, 3], [3, 3, 0, 4, 6, 4, 7, 5, 3, 3, 3, 4], [3, 2, 3, 6, 4, 6, 5, 7, 2, 0, 3, 4], [3, 5, 8, 3, 1, 4, 7, 2, 5, 0, 2, 5], [4, 3, 2, 8, 4, 5, 2, 5, 1, 5, 1, 5], [4, 2, 1, 1, 7, 4, 2, 7, 3, 2, 7, 5], [4, 2, 5, 5, 4, 3, 7, 6, 4, 0, 3, 2]]",2026-03-21T21:31:31.856752
ssvep_nakanishi,BPE_Windowed_LogReg,1024,42,LOSO,0.0925925925925926,0.0094426287288755,0.0833333333333333,0.1055555555555555,0.0925925925925926,0.0879486013117244,0.0101010101010101,0.4949046015712682,3,540,3,"[[3, 3, 10, 1, 3, 4, 2, 0, 8, 2, 7, 2], [4, 2, 10, 0, 5, 3, 0, 2, 5, 2, 12, 0], [3, 7, 8, 0, 3, 2, 3, 2, 5, 1, 4, 7], [5, 1, 10, 5, 1, 6, 2, 1, 6, 0, 4, 4], [6, 5, 8, 2, 6, 3, 1, 4, 1, 1, 5, 3], [4, 1, 8, 4, 5, 3, 2, 3, 1, 2, 10, 2], [3, 2, 7, 3, 1, 2, 4, 3, 3, 3, 12, 2], [4, 5, 9, 5, 2, 2, 0, 3, 5, 2, 5, 3], [6, 2, 11, 4, 3, 3, 0, 6, 2, 1, 5, 2], [3, 4, 9, 5, 1, 2, 0, 3, 3, 0, 11, 4], [5, 5, 7, 3, 2, 1, 7, 3, 1, 1, 9, 1], [6, 3, 9, 1, 2, 4, 2, 2, 3, 4, 4, 5]]",2026-03-21T21:31:32.251640
ssvep_nakanishi,BPE_Windowed_LogReg,1024,123,LOSO,0.0925925925925926,0.0094426287288755,0.0833333333333333,0.1055555555555555,0.0925925925925926,0.0879486013117244,0.0101010101010101,0.4949046015712682,3,540,3,"[[3, 3, 10, 1, 3, 4, 2, 0, 8, 2, 7, 2], [4, 2, 10, 0, 5, 3, 0, 2, 5, 2, 12, 0], [3, 7, 8, 0, 3, 2, 3, 2, 5, 1, 4, 7], [5, 1, 10, 5, 1, 6, 2, 1, 6, 0, 4, 4], [6, 5, 8, 2, 6, 3, 1, 4, 1, 1, 5, 3], [4, 1, 8, 4, 5, 3, 2, 3, 1, 2, 10, 2], [3, 2, 7, 3, 1, 2, 4, 3, 3, 3, 12, 2], [4, 5, 9, 5, 2, 2, 0, 3, 5, 2, 5, 3], [6, 2, 11, 4, 3, 3, 0, 6, 2, 1, 5, 2], [3, 4, 9, 5, 1, 2, 0, 3, 3, 0, 11, 4], [5, 5, 7, 3, 2, 1, 7, 3, 1, 1, 9, 1], [6, 3, 9, 1, 2, 4, 2, 2, 3, 4, 4, 5]]",2026-03-21T21:31:32.255139
ssvep_nakanishi,BPE_Windowed_LogReg,1024,456,LOSO,0.0925925925925926,0.0094426287288755,0.0833333333333333,0.1055555555555555,0.0925925925925926,0.0879399303685739,0.0101010101010101,0.4948597081930415,3,540,3,"[[3, 3, 10, 1, 3, 4, 2, 0, 8, 2, 7, 2], [4, 2, 10, 0, 5, 3, 0, 2, 5, 2, 12, 0], [3, 7, 8, 0, 3, 2, 3, 2, 5, 1, 4, 7], [5, 1, 11, 5, 1, 6, 2, 1, 5, 0, 4, 4], [6, 5, 8, 2, 6, 3, 1, 4, 1, 1, 5, 3], [4, 1, 8, 4, 5, 3, 2, 3, 1, 2, 10, 2], [3, 2, 7, 3, 1, 2, 4, 3, 3, 3, 12, 2], [4, 5, 9, 5, 2, 2, 0, 3, 5, 2, 5, 3], [6, 2, 11, 4, 3, 3, 0, 6, 2, 1, 5, 2], [3, 4, 9, 5, 1, 2, 0, 3, 3, 0, 11, 4], [5, 5, 7, 3, 2, 1, 7, 3, 1, 1, 9, 1], [6, 3, 9, 1, 2, 4, 2, 2, 3, 4, 4, 5]]",2026-03-21T21:31:32.258140
ssvep_nakanishi,BPE_Windowed_LogReg,1024,789,LOSO,0.0925925925925926,0.0094426287288755,0.0833333333333333,0.1055555555555555,0.0925925925925926,0.0879486013117244,0.0101010101010101,0.4948821548821548,3,540,3,"[[3, 3, 10, 1, 3, 4, 2, 0, 8, 2, 7, 2], [4, 2, 10, 0, 5, 3, 0, 2, 5, 2, 12, 0], [3, 7, 8, 0, 3, 2, 3, 2, 5, 1, 4, 7], [5, 1, 10, 5, 1, 6, 2, 1, 6, 0, 4, 4], [6, 5, 8, 2, 6, 3, 1, 4, 1, 1, 5, 3], [4, 1, 8, 4, 5, 3, 2, 3, 1, 2, 10, 2], [3, 2, 7, 3, 1, 2, 4, 3, 3, 3, 12, 2], [4, 5, 9, 5, 2, 2, 0, 3, 5, 2, 5, 3], [6, 2, 11, 4, 3, 3, 0, 6, 2, 1, 5, 2], [3, 4, 9, 5, 1, 2, 0, 3, 3, 0, 11, 4], [5, 5, 7, 3, 2, 1, 7, 3, 1, 1, 9, 1], [6, 3, 9, 1, 2, 4, 2, 2, 3, 4, 4, 5]]",2026-03-21T21:31:32.261140
ssvep_nakanishi,BPE_Windowed_LogReg,1024,2024,LOSO,0.0925925925925926,0.0094426287288755,0.0833333333333333,0.1055555555555555,0.0925925925925926,0.0879486013117244,0.0101010101010101,0.4948933782267115,3,540,3,"[[3, 3, 10, 1, 3, 4, 2, 0, 8, 2, 7, 2], [4, 2, 10, 0, 5, 3, 0, 2, 5, 2, 12, 0], [3, 7, 8, 0, 3, 2, 3, 2, 5, 1, 4, 7], [5, 1, 10, 5, 1, 6, 2, 1, 6, 0, 4, 4], [6, 5, 8, 2, 6, 3, 1, 4, 1, 1, 5, 3], [4, 1, 8, 4, 5, 3, 2, 3, 1, 2, 10, 2], [3, 2, 7, 3, 1, 2, 4, 3, 3, 3, 12, 2], [4, 5, 9, 5, 2, 2, 0, 3, 5, 2, 5, 3], [6, 2, 11, 4, 3, 3, 0, 6, 2, 1, 5, 2], [3, 4, 9, 5, 1, 2, 0, 3, 3, 0, 11, 4], [5, 5, 7, 3, 2, 1, 7, 3, 1, 1, 9, 1], [6, 3, 9, 1, 2, 4, 2, 2, 3, 4, 4, 5]]",2026-03-21T21:31:32.264640
ssvep_nakanishi,BPE_WindowedSeq_CNN,1024,42,LOSO,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0128425411930566,-7.401486830834377e-17,0.5107575757575757,3,540,3,"[[15, 0, 0, 0, 0, 0, 15, 0, 15, 0, 0, 0], [15, 0, 0, 0, 0, 0, 15, 0, 15, 0, 0, 0], [15, 0, 0, 0, 0, 0, 15, 0, 15, 0, 0, 0], [15, 0, 0, 0, 0, 0, 15, 0, 15, 0, 0, 0], [15, 0, 0, 0, 0, 0, 15, 0, 15, 0, 0, 0], [15, 0, 0, 0, 0, 0, 15, 0, 15, 0, 0, 0], [15, 0, 0, 0, 0, 0, 15, 0, 15, 0, 0, 0], [15, 0, 0, 0, 0, 0, 15, 0, 15, 0, 0, 0], [15, 0, 0, 0, 0, 0, 15, 0, 15, 0, 0, 0], [15, 0, 0, 0, 0, 0, 15, 0, 15, 0, 0, 0], [15, 0, 0, 0, 0, 0, 15, 0, 15, 0, 0, 0], [14, 0, 0, 0, 0, 0, 15, 0, 15, 0, 1, 0]]",2026-03-21T21:31:32.865259
ssvep_nakanishi,BPE_WindowedSeq_CNN,1024,123,LOSO,0.087037037037037,0.0052378280087892,0.0833333333333333,0.0944444444444444,0.087037037037037,0.0177453516269305,0.004040404040404,0.4998933782267116,3,540,3,"[[0, 0, 0, 0, 15, 0, 6, 24, 0, 0, 0, 0], [0, 0, 0, 0, 15, 0, 4, 26, 0, 0, 0, 0], [0, 0, 0, 0, 15, 0, 6, 24, 0, 0, 0, 0], [0, 0, 0, 0, 15, 0, 8, 22, 0, 0, 0, 0], [0, 0, 0, 0, 15, 0, 9, 21, 0, 0, 0, 0], [0, 0, 0, 0, 15, 0, 5, 25, 0, 0, 0, 0], [0, 0, 0, 0, 15, 0, 10, 20, 0, 0, 0, 0], [0, 0, 0, 0, 15, 0, 8, 22, 0, 0, 0, 0], [0, 0, 0, 0, 15, 0, 6, 24, 0, 0, 0, 0], [0, 0, 0, 0, 15, 0, 5, 25, 0, 0, 0, 0], [0, 0, 0, 0, 15, 0, 7, 23, 0, 0, 0, 0], [0, 0, 0, 0, 15, 0, 7, 23, 0, 0, 0, 0]]",2026-03-21T21:31:33.352258
ssvep_nakanishi,BPE_WindowedSeq_CNN,1024,456,LOSO,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0128205128205128,0.0,0.4978900112233446,3,540,3,"[[0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 0, 15], [0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 0, 15], [0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 0, 15], [0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 0, 15], [0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 0, 15], [0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 0, 15], [0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 0, 15], [0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 0, 15], [0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 0, 15], [0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 0, 15], [0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 0, 15], [0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 0, 15]]",2026-03-21T21:31:33.847270
ssvep_nakanishi,BPE_WindowedSeq_CNN,1024,789,LOSO,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0128205128205128,0.0,0.4979741863075196,3,540,3,"[[0, 0, 0, 0, 0, 15, 0, 15, 15, 0, 0, 0], [0, 0, 0, 0, 0, 15, 0, 15, 15, 0, 0, 0], [0, 0, 0, 0, 0, 15, 0, 15, 15, 0, 0, 0], [0, 0, 0, 0, 0, 15, 0, 15, 15, 0, 0, 0], [0, 0, 0, 0, 0, 15, 0, 15, 15, 0, 0, 0], [0, 0, 0, 0, 0, 15, 0, 15, 15, 0, 0, 0], [0, 0, 0, 0, 0, 15, 0, 15, 15, 0, 0, 0], [0, 0, 0, 0, 0, 15, 0, 15, 15, 0, 0, 0], [0, 0, 0, 0, 0, 15, 0, 15, 15, 0, 0, 0], [0, 0, 0, 0, 0, 15, 0, 15, 15, 0, 0, 0], [0, 0, 0, 0, 0, 15, 0, 15, 15, 0, 0, 0], [0, 0, 0, 0, 0, 15, 0, 15, 15, 0, 0, 0]]",2026-03-21T21:31:34.350769
ssvep_nakanishi,BPE_WindowedSeq_CNN,1024,2024,LOSO,0.0907407407407407,0.0104756560175784,0.0833333333333333,0.1055555555555555,0.0907407407407407,0.0230609780914658,0.008080808080808,0.4901234567901234,3,540,3,"[[15, 0, 0, 0, 3, 0, 15, 0, 0, 0, 5, 7], [15, 0, 0, 0, 5, 0, 15, 0, 0, 0, 2, 8], [15, 0, 0, 0, 2, 0, 15, 0, 0, 0, 2, 11], [15, 0, 0, 0, 4, 0, 15, 0, 0, 0, 3, 8], [15, 0, 0, 0, 6, 0, 15, 0, 0, 0, 2, 7], [15, 0, 0, 0, 4, 0, 15, 0, 0, 0, 2, 9], [15, 0, 0, 0, 6, 0, 15, 0, 0, 0, 2, 7], [15, 0, 0, 0, 4, 0, 15, 0, 0, 0, 2, 9], [15, 0, 0, 0, 7, 0, 15, 0, 0, 0, 0, 8], [15, 0, 0, 0, 5, 0, 15, 0, 0, 0, 1, 9], [15, 0, 0, 0, 6, 0, 15, 0, 0, 0, 4, 5], [15, 0, 0, 0, 5, 0, 15, 0, 0, 0, 1, 9]]",2026-03-21T21:31:35.004265
ssvep_nakanishi,BPE_Bigram_LogReg,1024,42,LOSO,0.0759259259259259,0.0159302319760048,0.0555555555555555,0.0944444444444444,0.0759259259259259,0.0452053732877091,-0.008080808080808,0.5134904601571267,3,540,3,"[[0, 0, 12, 0, 1, 1, 2, 3, 13, 5, 8, 0], [1, 0, 7, 0, 1, 0, 2, 0, 7, 17, 9, 1], [2, 0, 6, 0, 1, 1, 6, 1, 6, 11, 10, 1], [0, 0, 6, 0, 0, 0, 6, 1, 12, 12, 7, 1], [0, 0, 5, 0, 3, 0, 6, 3, 7, 11, 7, 3], [1, 1, 6, 0, 2, 0, 3, 5, 12, 11, 4, 0], [0, 1, 6, 0, 0, 0, 7, 5, 7, 10, 9, 0], [1, 0, 4, 0, 2, 0, 3, 1, 13, 13, 6, 2], [2, 2, 8, 0, 1, 0, 4, 6, 7, 10, 5, 0], [0, 0, 6, 0, 0, 0, 3, 4, 9, 13, 9, 1], [0, 1, 7, 0, 0, 0, 6, 4, 11, 12, 3, 1], [2, 0, 6, 0, 1, 0, 6, 2, 8, 13, 6, 1]]",2026-03-21T21:31:35.360864
ssvep_nakanishi,BPE_Bigram_LogReg,1024,123,LOSO,0.074074074074074,0.0069289951606924,0.0666666666666666,0.0833333333333333,0.074074074074074,0.0229904062271882,-0.01010101010101,0.5134511784511785,3,540,3,"[[0, 1, 5, 0, 0, 1, 6, 11, 7, 1, 0, 13], [0, 0, 5, 0, 0, 0, 7, 9, 4, 6, 0, 14], [1, 0, 4, 0, 0, 1, 8, 10, 3, 5, 0, 13], [1, 0, 3, 0, 0, 0, 8, 10, 6, 6, 0, 11], [3, 0, 2, 0, 0, 0, 6, 12, 2, 5, 0, 15], [2, 0, 5, 0, 0, 0, 4, 13, 1, 7, 0, 13], [0, 0, 5, 0, 0, 0, 8, 13, 2, 2, 0, 15], [3, 0, 0, 0, 0, 1, 10, 9, 6, 4, 0, 12], [4, 1, 3, 0, 0, 0, 6, 11, 2, 4, 0, 14], [0, 0, 2, 0, 0, 0, 7, 15, 3, 3, 0, 15], [4, 1, 2, 0, 0, 0, 8, 11, 3, 1, 0, 15], [1, 0, 6, 0, 1, 0, 6, 10, 2, 5, 0, 14]]",2026-03-21T21:31:35.367622
ssvep_nakanishi,BPE_Bigram_LogReg,1024,456,LOSO,0.0759259259259259,0.0130945700219731,0.0666666666666666,0.0944444444444444,0.0759259259259259,0.0422734747150774,-0.008080808080808,0.5134343434343434,3,540,3,"[[0, 1, 10, 0, 1, 4, 4, 6, 9, 8, 2, 0], [1, 0, 10, 0, 0, 0, 6, 4, 7, 16, 0, 1], [3, 0, 9, 0, 0, 1, 12, 2, 5, 13, 0, 0], [1, 0, 8, 0, 0, 1, 9, 3, 9, 14, 0, 0], [3, 0, 8, 0, 1, 1, 8, 5, 4, 12, 2, 1], [2, 0, 10, 0, 1, 0, 8, 4, 7, 13, 0, 0], [0, 0, 8, 0, 0, 0, 8, 7, 6, 15, 1, 0], [3, 0, 9, 0, 0, 1, 7, 1, 9, 15, 0, 0], [6, 2, 9, 0, 0, 0, 7, 7, 5, 9, 0, 0], [0, 0, 11, 0, 0, 0, 7, 5, 6, 16, 0, 0], [2, 1, 12, 0, 0, 1, 8, 5, 5, 11, 0, 0], [3, 0, 13, 0, 1, 0, 9, 3, 3, 12, 0, 1]]",2026-03-21T21:31:35.370622
ssvep_nakanishi,BPE_Bigram_LogReg,1024,789,LOSO,0.0685185185185185,0.0232774168332898,0.0444444444444444,0.1,0.0685185185185185,0.0395708966487879,-0.0161616161616161,0.5134904601571267,3,540,3,"[[0, 1, 9, 0, 2, 0, 3, 3, 14, 7, 6, 0], [1, 0, 9, 0, 0, 1, 1, 0, 9, 14, 8, 2], [3, 0, 5, 0, 0, 1, 7, 0, 6, 13, 8, 2], [3, 0, 6, 0, 0, 1, 4, 1, 9, 13, 7, 1], [5, 0, 4, 0, 1, 0, 6, 3, 5, 12, 6, 3], [4, 1, 7, 0, 1, 0, 3, 4, 10, 11, 4, 0], [0, 0, 8, 0, 1, 0, 6, 3, 8, 11, 8, 0], [5, 0, 6, 0, 1, 0, 2, 0, 10, 14, 6, 1], [5, 2, 8, 0, 0, 0, 3, 6, 6, 8, 6, 1], [2, 0, 8, 0, 2, 1, 3, 3, 5, 12, 8, 1], [4, 2, 7, 0, 1, 1, 6, 3, 7, 9, 4, 1], [7, 0, 8, 0, 1, 1, 4, 2, 3, 11, 5, 3]]",2026-03-21T21:31:35.373622
ssvep_nakanishi,BPE_Bigram_LogReg,1024,2024,LOSO,0.0722222222222222,0.0136082763487954,0.0555555555555555,0.0888888888888888,0.0722222222222222,0.0445588820376859,-0.0121212121212121,0.5133277216610549,3,540,3,"[[1, 0, 13, 0, 5, 1, 2, 7, 11, 0, 5, 0], [2, 0, 10, 0, 4, 0, 4, 11, 4, 0, 8, 2], [4, 0, 11, 0, 2, 1, 9, 7, 4, 0, 5, 2], [3, 0, 10, 0, 3, 0, 4, 9, 7, 1, 7, 1], [6, 0, 8, 0, 5, 0, 5, 10, 3, 0, 5, 3], [5, 1, 10, 0, 5, 0, 3, 11, 6, 0, 3, 1], [3, 0, 13, 0, 3, 0, 7, 9, 2, 1, 7, 0], [7, 1, 11, 0, 5, 0, 1, 5, 9, 1, 4, 1], [8, 2, 8, 0, 4, 0, 3, 12, 4, 1, 3, 0], [2, 0, 5, 0, 8, 0, 6, 13, 3, 1, 6, 1], [4, 2, 12, 0, 3, 2, 6, 6, 5, 0, 3, 2], [5, 0, 11, 0, 5, 0, 6, 8, 3, 0, 5, 2]]",2026-03-21T21:31:35.376621
ssvep_nakanishi,BPE_Seq_CNN,1024,42,LOSO,0.0833333333333333,0.0045360921162651,0.0777777777777777,0.0888888888888888,0.0833333333333333,0.0248129370107613,-7.401486830834377e-17,0.5045791245791246,3,540,3,"[[5, 0, 0, 11, 0, 0, 1, 0, 0, 0, 10, 18], [10, 0, 0, 9, 0, 0, 0, 0, 0, 0, 5, 21], [10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 5, 20], [12, 0, 0, 9, 0, 0, 0, 0, 0, 0, 3, 21], [9, 0, 0, 13, 0, 0, 0, 0, 0, 0, 6, 17], [9, 0, 0, 11, 0, 0, 1, 0, 0, 0, 6, 18], [8, 0, 0, 11, 0, 0, 1, 0, 0, 0, 6, 19], [11, 0, 0, 12, 0, 0, 0, 0, 0, 0, 4, 18], [8, 0, 0, 12, 0, 0, 1, 0, 0, 0, 7, 17], [9, 0, 0, 15, 0, 0, 0, 0, 0, 0, 6, 15], [7, 0, 0, 11, 0, 0, 0, 0, 0, 0, 8, 19], [7, 0, 0, 7, 0, 1, 1, 0, 0, 0, 7, 22]]",2026-03-21T21:31:39.688985
ssvep_nakanishi,BPE_Seq_CNN,1024,123,LOSO,0.0981481481481481,0.0209513120351569,0.0833333333333333,0.1277777777777777,0.0981481481481481,0.0383819179407188,0.0161616161616162,0.5241750841750842,3,540,3,"[[0, 4, 7, 3, 0, 0, 0, 0, 1, 1, 14, 15], [0, 5, 9, 0, 1, 0, 0, 0, 3, 0, 13, 14], [0, 1, 10, 1, 0, 0, 0, 0, 5, 0, 13, 15], [0, 2, 11, 1, 0, 1, 0, 0, 3, 0, 13, 14], [1, 3, 4, 1, 1, 1, 0, 0, 2, 0, 17, 15], [0, 2, 9, 1, 0, 0, 0, 0, 3, 1, 15, 14], [0, 3, 8, 1, 0, 0, 0, 0, 2, 0, 17, 14], [0, 1, 11, 0, 0, 0, 0, 0, 3, 0, 17, 13], [0, 4, 7, 1, 0, 1, 1, 0, 5, 0, 12, 14], [0, 3, 9, 0, 0, 0, 1, 0, 2, 0, 15, 15], [0, 3, 6, 0, 0, 1, 0, 0, 3, 0, 17, 15], [0, 3, 8, 0, 1, 1, 0, 0, 5, 0, 13, 14]]",2026-03-21T21:31:39.866988
ssvep_nakanishi,BPE_Seq_CNN,1024,456,LOSO,0.0796296296296296,0.0052378280087892,0.0722222222222222,0.0833333333333333,0.0796296296296296,0.0212117165242165,-0.004040404040404,0.4931649831649831,3,540,3,"[[0, 10, 0, 0, 0, 5, 0, 13, 15, 0, 0, 2], [0, 6, 1, 0, 0, 8, 0, 11, 15, 0, 0, 4], [0, 10, 0, 0, 0, 5, 0, 10, 15, 0, 0, 5], [0, 13, 0, 0, 0, 2, 0, 7, 15, 0, 0, 8], [0, 11, 0, 0, 0, 4, 0, 12, 15, 0, 0, 3], [0, 8, 0, 0, 0, 7, 0, 11, 15, 0, 0, 4], [0, 10, 0, 0, 0, 4, 0, 9, 15, 0, 1, 6], [0, 11, 0, 0, 0, 4, 0, 7, 15, 0, 0, 8], [0, 12, 0, 0, 0, 3, 0, 11, 15, 0, 0, 4], [0, 13, 0, 0, 0, 2, 0, 8, 15, 0, 0, 7], [0, 12, 0, 0, 0, 3, 0, 9, 15, 0, 0, 6], [0, 13, 0, 0, 0, 2, 0, 7, 15, 0, 0, 8]]",2026-03-21T21:31:40.034500
